"Add To Order","Lägg till Beställning",module,Magento_Sales
"Configure and Add to Order","Configure and Add to Order",module,Magento_Sales
"No items","Inga produkter",module,Magento_Sales
"Append Comments","Lägg till kommentar",module,Magento_Sales
"Email Order Confirmation","E-posta bekräftelse av beställning",module,Magento_Sales
"Grand Total Excl. Tax","Totalt exkl. moms",module,Magento_Sales
"Grand Total Incl. Tax","Totalt inkl. moms",module,Magento_Sales
"Subtotal (Excl. Tax)","Delsumma (exkl. moms)",module,Magento_Sales
"Subtotal (Incl. Tax)","Delsumma (inkl. moms)",module,Magento_Sales
"Payment &amp; Shipping Method","Payment &amp; Shipping Method",module,Magento_Sales
"Payment Information","Information about Betalning",module,Magento_Sales
"The order was placed using %1.","The order was placed using %1.",module,Magento_Sales
"Shipping Information",Leveransinformation,module,Magento_Sales
"Items to Refund","Produkter att återbetala",module,Magento_Sales
"Return to Stock","Återför till lager",module,Magento_Sales
"Qty to Refund","Antal att återbetala",module,Magento_Sales
"Tax Amount","Summa moms",module,Magento_Sales
"Discount Amount",Rabattsumma,module,Magento_Sales
"Row Total","Totalt för rad",module,Magento_Sales
"No Items To Refund","No Items To Refund",module,Magento_Sales
"Credit Memo Comments","Kommentar för kreditfaktura",module,Magento_Sales
"Refund Totals","Refund Totals",module,Magento_Sales
"Email Copy of Credit Memo","E-posta Kopia av kreditfaktura",module,Magento_Sales
"Please enter a positive number in this field.","Please enter a positive number in this field.",module,Magento_Sales
"Items Refunded","Återköpta Artiklar",module,Magento_Sales
"No Items","Inga produkter",module,Magento_Sales
"Memo Total","Memo Total",module,Magento_Sales
"Credit Memo History","Historik för kreditfakturor",module,Magento_Sales
"Credit Memo Totals","Totalsumma för kreditfakturor",module,Magento_Sales
"Customer Name: %1","Customer Name: %1",module,Magento_Sales
"Purchased From: %1","Köptes från: %1",module,Magento_Sales
"Gift Message",Presentmeddelande,module,Magento_Sales
From:,Från:,module,Magento_Sales
To:,Till:,module,Magento_Sales
Message:,Meddelande:,module,Magento_Sales
"Shipping &amp; Handling",Fraktavgift,module,Magento_Sales
"Gift Options","Gift Options",module,Magento_Sales
"Create Shipment","Skapa Leverans",module,Magento_Sales
"Invoice and shipment types do not match for some items on this order. You can create a shipment only after creating the invoice.","Invoice and shipment types do not match for some items on this order. You can create a shipment only after creating the invoice.",module,Magento_Sales
%1,%1,module,Magento_Sales
"Qty to Invoice","Antal att fakturera",module,Magento_Sales
"Invoice History",Fakturahistorik,module,Magento_Sales
"Invoice Comments",Fakturakommentarer,module,Magento_Sales
"Invoice Totals","Totalsumma för faktura",module,Magento_Sales
Amount,Summa,module,Magento_Sales
"Capture Online","Debitera Nätet",module,Magento_Sales
"Capture Offline","Debitera uppkopplad",module,Magento_Sales
"Not Capture","Debitera Inte",module,Magento_Sales
"The invoice will be created offline without the payment gateway.","The invoice will be created offline without the payment gateway.",module,Magento_Sales
"Email Copy of Invoice","E-posta Kopia av faktura",module,Magento_Sales
"Items Invoiced","Produkter fakturerade",module,Magento_Sales
"Total Tax","Total moms",module,Magento_Sales
"From Name","Från namn",module,Magento_Sales
"To Name",Mottagarnamn,module,Magento_Sales
Status,Status,module,Magento_Sales
Comment,Kommentar,module,Magento_Sales
"Notification Not Applicable","Notification Not Applicable",module,Magento_Sales
"Order & Account Information","Order & Account Information",module,Magento_Sales
"The order confirmation email was sent","The order confirmation email was sent",module,Magento_Sales
"The order confirmation email is not sent","The order confirmation email is not sent",module,Magento_Sales
"Order Date","Datum för Beställning",module,Magento_Sales
"Order Date (%1)","Order Date (%1)",module,Magento_Sales
"Purchased From","Köptes från",module,Magento_Sales
"Link to the New Order","Link to the New Order",module,Magento_Sales
"Link to the Previous Order","Link to the Previous Order",module,Magento_Sales
"Placed from IP","Placerad från IP",module,Magento_Sales
"%1 / %2 rate:","%1 / %2 Värde:",module,Magento_Sales
"Customer Name",Kundnamn,module,Magento_Sales
"Customer Group",Kundgrupp,module,Magento_Sales
"Notes for this Order","Notes for this Order",module,Magento_Sales
"Comment added","Kommentar tillagd",module,Magento_Sales
"Transaction Data","Transaction Data",module,Magento_Sales
"Transaction ID","Transaktions ID",module,Magento_Sales
"Parent Transaction ID","Parent Transaction ID",module,Magento_Sales
"Order ID","Order ID",module,Magento_Sales
"Transaction Type",Transaktionstyp,module,Magento_Sales
"Is Closed","Is Closed",module,Magento_Sales
"Created At","Skapades den",module,Magento_Sales
"Child Transactions",Subtransaktioner,module,Magento_Sales
"Transaction Details","Transaction Details",module,Magento_Sales
Items,Produkter,module,Magento_Sales
"Gift Message for this Order","Presentmeddelande för this Beställning",module,Magento_Sales
"Shipped By","Levererat av",module,Magento_Sales
"Tracking Number",Spårningsnummer,module,Magento_Sales
"Billing Last Name","Faktura Efternamn",module,Magento_Sales
"Find Order By","Find Order By",module,Magento_Sales
"ZIP Code",Postnummer,module,Magento_Sales
"Billing ZIP Code","Faktura postnummer",module,Magento_Sales
Continue,Fortsätt,module,Magento_Sales
"Print All Refunds","Skriv ut alla återköp",module,Magento_Sales
"Refund #","Återköp #",module,Magento_Sales
"Print Refund","Skriv ut återköp",module,Magento_Sales
"Product Name",Produktnamn,module,Magento_Sales
"Order #",Beställningsnr,module,Magento_Sales
Date,Datum,module,Magento_Sales
"Ship To","Leverera till",module,Magento_Sales
Actions,Åtgärder,module,Magento_Sales
"View Order","Visa beställning",module,Magento_Sales
"You have placed no orders.","Du har inte lagt några beställningar.",module,Magento_Sales
"No shipping information available","Ingen leveransinformation tillgänglig",module,Magento_Sales
"Print Order","Skriv ut Beställning",module,Magento_Sales
"Print All Invoices","Skriv ut alla Fakturor",module,Magento_Sales
"Invoice #","Faktura #",module,Magento_Sales
"Print Invoice","Skriv ut faktura",module,Magento_Sales
"Qty Invoiced","Fakturerat antal",module,Magento_Sales
Close,Stäng,module,Magento_Sales
"About Your Order","Om din beställning",module,Magento_Sales
"<span class=""label"">Order Date:</span> %1","<span class=""label"">Orderdatum:</span> %1",module,Magento_Sales
"Refund #%1","Refund #%1",module,Magento_Sales
"Shipment #%1","Leverans #%1",module,Magento_Sales
"Qty Shipped","Levererat antal",module,Magento_Sales
"Recent Orders","Nyligen lagda beställningar",module,Magento_Sales
"View All","Visa alla",module,Magento_Sales
"Gift Message for This Order","Gift Message for This Order",module,Magento_Sales
"Recently Ordered","Recently Ordered",module,Magento_Sales
"Add to Cart","Lägg i varukorgen",module,Magento_Sales
Search,Sök,module,Magento_Sales
"Search Term",Sökord,module,Magento_Search
Results,Resultat,module,Magento_Search
Uses,Användningar,module,Magento_Search
"Search Terms",Söktermer,module,Magento_Search
"Search Synonyms","Search Synonyms",module,Magento_Search
"New Synonym Group","New Synonym Group",module,Magento_Search
Back,Tillbaka,module,Magento_Search
"Delete Synonym Group","Delete Synonym Group",module,Magento_Search
"Are you sure you want to delete this synonym group?","Are you sure you want to delete this synonym group?",module,Magento_Search
Reset,Nollställ,module,Magento_Search
"Save and Continue Edit","Spara och fortsätt Redigera",module,Magento_Search
"Save Synonym Group","Save Synonym Group",module,Magento_Search
Search,Sök,module,Magento_Search
"Add New Search Term","Lägg till ny sökterm",module,Magento_Search
"Save Search","Spara Sökning",module,Magento_Search
"Delete Search","Ta Bort Sökning",module,Magento_Search
"Edit Search '%1'","Edit Search '%1'",module,Magento_Search
"New Search","Ny sökning",module,Magento_Search
"Search Information","Information om Sökning",module,Magento_Search
"General Information","Allmän information",module,Magento_Search
No,Nej,module,Magento_Search
Yes,Ja,module,Magento_Search
"Search Query",Sökfråga,module,Magento_Search
Store,butik,module,Magento_Search
"Number of results","Antal resultat",module,Magento_Search
"Number of results (For the last time placed)","Antal resultat (Placerat sista gången)",module,Magento_Search
"For the last time placed.","För sista gången placeras.",module,Magento_Search
"Number of Uses","Antal träffar",module,Magento_Search
"Redirect URL","URL för omdirigering",module,Magento_Search
"ex. http://domain.com","t.ex. http://example.com",module,Magento_Search
"Display in Suggested Terms","Visa i föreslagna termer",module,Magento_Search
"The synonym group has been deleted.","The synonym group has been deleted.",module,Magento_Search
"An error was encountered while performing delete operation.","An error was encountered while performing delete operation.",module,Magento_Search
"We can't find a synonym group to delete.","We can't find a synonym group to delete.",module,Magento_Search
"This synonyms group no longer exists.","This synonyms group no longer exists.",module,Magento_Search
"Edit Synonym Group","Edit Synonym Group",module,Magento_Search
"Synonym Group","Synonym Group",module,Magento_Search
"Failed to delete %1 synonym group(s).","Failed to delete %1 synonym group(s).",module,Magento_Search
"A total of %1 synonym group(s) have been deleted.","A total of %1 synonym group(s) have been deleted.",module,Magento_Search
Marketing,Marketing,module,Magento_Search
"Search synonyms are not supported by the %1 search engine. Any synonyms you enter won't be used.","Search synonyms are not supported by the %1 search engine. Any synonyms you enter won't be used.",module,Magento_Search
"This synonym group no longer exists.","This synonym group no longer exists.",module,Magento_Search
"You saved the synonym group.","You saved the synonym group.",module,Magento_Search
"The terms you entered, (%1), belong to 1 existing synonym group, %2. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.","The terms you entered, (%1), belong to 1 existing synonym group, %2. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.",module,Magento_Search
"The terms you entered, (%1), belong to %2 existing synonym groups, %3 and %4. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.","The terms you entered, (%1), belong to %2 existing synonym groups, %3 and %4. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.",module,Magento_Search
"You deleted the search.","You deleted the search.",module,Magento_Search
"We can't find a search term to delete.","We can't find a search term to delete.",module,Magento_Search
"This search no longer exists.","This search no longer exists.",module,Magento_Search
"Edit Search","Editera Sök",module,Magento_Search
"Please select searches.","Välj sökningar.",module,Magento_Search
"Total of %1 record(s) were deleted.","Total of %1 record(s) were deleted.",module,Magento_Search
Reports,Rapporter,module,Magento_Search
"Search Terms Report",Söktermsrapport,module,Magento_Search
"You saved the search term.","You saved the search term.",module,Magento_Search
"Something went wrong while saving the search query.","Något gick fel när sökfrågan skulle sparas.",module,Magento_Search
"You already have an identical search term query.","You already have an identical search term query.",module,Magento_Search
"Your search query can't be longer than %1, so we shortened your query.","Din sökfråga kan inte vara längre än %1, så vi förkortat din fråga.",module,Magento_Search
"Synonym group with id %1 cannot be deleted. %2","Synonym group with id %1 cannot be deleted. %2",module,Magento_Search
"Merge conflict with existing synonym group(s): %1","Merge conflict with existing synonym group(s): %1",module,Magento_Search
"All Websites","Alla Websites",module,Magento_Search
"    All Store Views","Alla butiksvyer",module,Magento_Search
"All Store Views","Alla butiksvyer",module,Magento_Search
Delete,"Ta Bort",module,Magento_Search
"Are you sure you want to delete synonym group with id: %1?","Are you sure you want to delete synonym group with id: %1?",module,Magento_Search
View/Edit,View/Edit,module,Magento_Search
"Search entire store here...","Sök här ...",module,Magento_Search
"There are no search terms available.","Det finns inga söktermer tillgängliga.",module,Magento_Search
"Account Activity","Account Activity",module,Magento_Security
"All other open sessions for this account were terminated.","All other open sessions for this account were terminated.",module,Magento_Security
"We couldn't logout because of an error.","We couldn't logout because of an error.",module,Magento_Security
"Someone logged into this account from another device or browser. Your current session is terminated.","Someone logged into this account from another device or browser. Your current session is terminated.",module,Magento_Security
"Your current session is terminated by another user of this account.","Your current session is terminated by another user of this account.",module,Magento_Security
"Your account is temporarily disabled.","Your account is temporarily disabled.",module,Magento_Security
"Your current session has been expired.","Your current session has been expired.",module,Magento_Security
"By IP and Email","By IP and Email",module,Magento_Security
"By IP","By IP",module,Magento_Security
"By Email","By Email",module,Magento_Security
None,Ingen,module,Magento_Security
"Too many password reset requests. Please wait and try again or contact %1.","För många återställningsförsök. Vänligen vänta och försök igen, eller kontakta %1.",module,Magento_Security
"Incorrect Security Checker class. It has to implement SecurityCheckerInterface","Incorrect Security Checker class. It has to implement SecurityCheckerInterface",module,Magento_Security
"some error","some error",module,Magento_Security
"This administrator account is open in more than one location. Note that other locations might be different browsers or sessions on the same computer.","This administrator account is open in more than one location. Note that other locations might be different browsers or sessions on the same computer.",module,Magento_Security
"Concurrent session information:","Concurrent session information:",module,Magento_Security
"IP Address",IP-adress,module,Magento_Security
"Time of session start","Time of session start",module,Magento_Security
"Are you sure that you want to log out all other sessions?","Are you sure that you want to log out all other sessions?",module,Magento_Security
"Log out all other sessions","Log out all other sessions",module,Magento_Security
"This computer is using IP address %1.","This computer is using IP address %1.",module,Magento_Security
"Page not found.","Sidan hittades inte.",module,Magento_SendFriend
"You can't send messages more than %1 times an hour.","You can't send messages more than %1 times an hour.",module,Magento_SendFriend
"The link to a friend was sent.","The link to a friend was sent.",module,Magento_SendFriend
"We found some problems with the data.","We found some problems with the data.",module,Magento_SendFriend
"Some emails were not sent.","Vissa email skickades inte.",module,Magento_SendFriend
"You've met your limit of %1 sends in an hour.","You've met your limit of %1 sends in an hour.",module,Magento_SendFriend
"Please enter a sender name.","Please enter a sender name.",module,Magento_SendFriend
"Invalid Sender Email","Invalid Sender Email",module,Magento_SendFriend
"Please enter a message.","Please enter a message.",module,Magento_SendFriend
"Please specify at least one recipient.","Please specify at least one recipient.",module,Magento_SendFriend
"Please enter a correct recipient email address.","Please enter a correct recipient email address.",module,Magento_SendFriend
"No more than %1 emails can be sent at a time.","No more than %1 emails can be sent at a time.",module,Magento_SendFriend
"Please define a correct product instance.","Please define a correct product instance.",module,Magento_SendFriend
"Invalid Sender Information","Invalid Sender Information",module,Magento_SendFriend
"Please define the correct sender information.","Please define the correct sender information.",module,Magento_SendFriend
"IP Address",IP-adress,module,Magento_SendFriend
"Cookie (unsafe)","Cookie (unsafe)",module,Magento_SendFriend
"No Product Exception.","No Product Exception.",module,Magento_SendFriend
"No Category Exception.","No Category Exception.",module,Magento_SendFriend
"Some error","Some error",module,Magento_SendFriend
"Localized Exception.","Localized Exception.",module,Magento_SendFriend
Exception.,Exception.,module,Magento_SendFriend
"Remove Recipent","Remove Recipent",module,Magento_SendFriend
Remove,"Ta Bort",module,Magento_SendFriend
Name,Namn,module,Magento_SendFriend
Email,E-post,module,Magento_SendFriend
"* Required Fields","* Obligatoriska Fält",module,Magento_SendFriend
Sender,Avsändare,module,Magento_SendFriend
Message,Meddelande,module,Magento_SendFriend
Invitee,Invitee,module,Magento_SendFriend
"Maximum %1 email addresses allowed.","Maximum %1 email addresses allowed.",module,Magento_SendFriend
"Add Invitee","Lägg till inbjudan",module,Magento_SendFriend
"Send Email","Send Email",module,Magento_SendFriend
Back,Tillbaka,module,Magento_SendFriend
"New Shipment for Order #%1","New Shipment for Order #%1",module,Magento_Shipping
"Submit Shipment","Skicka Leverans",module,Magento_Shipping
"You are trying to add a quantity for some products that doesn't match the quantity that was shipped.","You are trying to add a quantity for some products that doesn't match the quantity that was shipped.",module,Magento_Shipping
"Products should be added to package(s)","Products should be added to package(s)",module,Magento_Shipping
"The value that you entered is not valid.","The value that you entered is not valid.",module,Magento_Shipping
"Add Tracking Number","Lägg till spårningsnummer",module,Magento_Shipping
"Custom Value","Anpassat Värde",module,Magento_Shipping
Add,"Lägg till",module,Magento_Shipping
"Send Tracking Information","Skicka spårningsinformation",module,Magento_Shipping
"Are you sure you want to send a Shipment email to customer?","Are you sure you want to send a Shipment email to customer?",module,Magento_Shipping
Print,"Skriv ut",module,Magento_Shipping
"the shipment email was sent","the shipment email was sent",module,Magento_Shipping
"the shipment email is not sent","the shipment email is not sent",module,Magento_Shipping
"Shipment #%1 | %3 (%2)","Leverans #%1 | %3 (%2)",module,Magento_Shipping
"Create Shipping Label...","Create Shipping Label...",module,Magento_Shipping
"Print Shipping Label","Print Shipping Label",module,Magento_Shipping
"Show Packages","Show Packages",module,Magento_Shipping
"About Your Shipment","Om din leverans",module,Magento_Shipping
"Order # %1","Order # %1",module,Magento_Shipping
"Back to My Orders","Tillbaka till mina beställningar",module,Magento_Shipping
"View Another Order","View Another Order",module,Magento_Shipping
"Please enter a comment.","Please enter a comment.",module,Magento_Shipping
"Cannot add new comment.","Cannot add new comment.",module,Magento_Shipping
"Please specify a carrier.","Please specify a carrier.",module,Magento_Shipping
"Please enter a tracking number.","Please enter a tracking number.",module,Magento_Shipping
Shipments,Leveranser,module,Magento_Shipping
"We can't initialize shipment for adding tracking number.","We can't initialize shipment for adding tracking number.",module,Magento_Shipping
"Cannot add tracking number.","Cannot add tracking number.",module,Magento_Shipping
"You created the shipping label.","You created the shipping label.",module,Magento_Shipping
"An error occurred while creating shipping label.","Ett fel uppstod när vi skulle skapa fraktsedel.",module,Magento_Shipping
"You sent the shipment.","You sent the shipment.",module,Magento_Shipping
"Cannot send shipment information.","Cannot send shipment information.",module,Magento_Shipping
"There are no shipping labels related to selected orders.","There are no shipping labels related to selected orders.",module,Magento_Shipping
"New Shipment","Ny Leverans",module,Magento_Shipping
"We don't recognize or support the file extension in this shipment: %1.","We don't recognize or support the file extension in this shipment: %1.",module,Magento_Shipping
"We can't initialize shipment for delete tracking number.","We can't initialize shipment for delete tracking number.",module,Magento_Shipping
"We can't delete tracking number.","We can't delete tracking number.",module,Magento_Shipping
"We can't load track with retrieving identifier right now.","We can't load track with retrieving identifier right now.",module,Magento_Shipping
"We can't save the shipment right now.","We can't save the shipment right now.",module,Magento_Shipping
"""Shipment Document Validation Error(s):\n"" .","""Shipment Document Validation Error(s):\n"" .",module,Magento_Shipping
"The shipment has been created.","The shipment has been created.",module,Magento_Shipping
"Cannot save shipment.","Cannot save shipment.",module,Magento_Shipping
"The order no longer exists.","The order no longer exists.",module,Magento_Shipping
"Cannot do shipment for the order separately from invoice.","Cannot do shipment for the order separately from invoice.",module,Magento_Shipping
"Cannot do shipment for the order.","Cannot do shipment for the order.",module,Magento_Shipping
"There are no shipping labels related to selected shipments.","There are no shipping labels related to selected shipments.",module,Magento_Shipping
"Page not found.","Sidan hittades inte.",module,Magento_Shipping
"Tracking Information",Spårningsinformation,module,Magento_Shipping
"Sorry, but we can't deliver to the destination country with this shipping module.","Sorry, but we can't deliver to the destination country with this shipping module.",module,Magento_Shipping
"The shipping module is not available.","The shipping module is not available.",module,Magento_Shipping
"This shipping method is not available. Please specify the zip code.","This shipping method is not available. Please specify the zip code.",module,Magento_Shipping
"No packages for request","No packages for request",module,Magento_Shipping
"Security validation of XML document has been failed.","Security validation of XML document has been failed.",module,Magento_Shipping
"All Allowed Countries","Alla tillåtna länder",module,Magento_Shipping
"Specific Countries","Specifika länder",module,Magento_Shipping
Development,Development,module,Magento_Shipping
Live,Live,module,Magento_Shipping
"Divide to equal weight (one request)","Divide to equal weight (one request)",module,Magento_Shipping
"Use origin weight (few requests)","Use origin weight (few requests)",module,Magento_Shipping
Packages,Paket,module,Magento_Shipping
Package,Paket,module,Magento_Shipping
Type,Typ,module,Magento_Shipping
Length,Length,module,Magento_Shipping
"Signature Confirmation","Signature Confirmation",module,Magento_Shipping
"Customs Value","Customs Value",module,Magento_Shipping
Width,Bredd,module,Magento_Shipping
Contents,Innehåll,module,Magento_Shipping
"Total Weight",Totalvikt,module,Magento_Shipping
Height,Höjd,module,Magento_Shipping
Size,Storlek,module,Magento_Shipping
Girth,Girth,module,Magento_Shipping
"Items in the Package","Items in the Package",module,Magento_Shipping
Product,Produkt,module,Magento_Shipping
Weight,Vikt,module,Magento_Shipping
"Qty Ordered","Antal beställda",module,Magento_Shipping
Qty,Antal,module,Magento_Shipping
"No detail for number ""%1""","No detail for number ""%1""",module,Magento_Shipping
"Shipping labels is not available.","Fraktsedlar är inte tillgängligt.",module,Magento_Shipping
"Response info is not exist.","Response info is not exist.",module,Magento_Shipping
"Invalid carrier: %1","Invalid carrier: %1",module,Magento_Shipping
"We don't have enough information to create shipping labels. Please make sure your store information and settings are complete.","We don't have enough information to create shipping labels. Please make sure your store information and settings are complete.",module,Magento_Shipping
"Per Order","Per Beställning",module,Magento_Shipping
"Per Package","Per paket",module,Magento_Shipping
Fixed,Snabb,module,Magento_Shipping
Percent,Procent,module,Magento_Shipping
"Tracking information is unavailable.","Spårningsinformation är inte tillgänglig",module,Magento_Shipping
message,meddelande,module,Magento_Shipping
"Email has not been sent","Email has not been sent",module,Magento_Shipping
"Payment &amp; Shipping Method","Payment &amp; Shipping Method",module,Magento_Shipping
"Payment Information","Information about Betalning",module,Magento_Shipping
"The order was placed using %1.","The order was placed using %1.",module,Magento_Shipping
"Shipping Information",Leveransinformation,module,Magento_Shipping
"Total Shipping Charges","Total fraktkostnad",module,Magento_Shipping
"Incl. Tax","Inkl. moms",module,Magento_Shipping
"Items to Ship","Produkter att Leverera",module,Magento_Shipping
"Qty to Ship","Antal att leverera",module,Magento_Shipping
Ship,Leverera,module,Magento_Shipping
"Shipment Total","Frakt totalt",module,Magento_Shipping
"Shipment Comments",Leveranskommentarer,module,Magento_Shipping
"Comment Text","Kommentar text",module,Magento_Shipping
"Shipment Options",Leveransalternativ,module,Magento_Shipping
"Create Shipping Label","Create Shipping Label",module,Magento_Shipping
"Append Comments","Lägg till kommentar",module,Magento_Shipping
"Email Copy of Shipment","E-posta Kopia av Leverans",module,Magento_Shipping
"Invalid value(s) for Qty to Ship","Invalid value(s) for Qty to Ship",module,Magento_Shipping
"Select All","Välj alla",module,Magento_Shipping
"Product Name",Produktnamn,module,Magento_Shipping
Delete,"Ta Bort",module,Magento_Shipping
"Create Packages","Create Packages",module,Magento_Shipping
Cancel,Avbryt,module,Magento_Shipping
Save,Spara,module,Magento_Shipping
"Add Package","Lägg till paket",module,Magento_Shipping
"Add Selected Product(s) to Package","Lägg till valda produkter till paket",module,Magento_Shipping
"Add Products to Package","Lägg till produkter till paket",module,Magento_Shipping
"USPS domestic shipments don't use package types.","USPS domestic shipments don't use package types.",module,Magento_Shipping
in,in,module,Magento_Shipping
cm,centimeter,module,Magento_Shipping
lb,lb,module,Magento_Shipping
kg,kg,module,Magento_Shipping
"Delete Package","Delete Package",module,Magento_Shipping
Explanation,Explanation,module,Magento_Shipping
Carrier,Transportör,module,Magento_Shipping
Title,Titel,module,Magento_Shipping
Number,"Försändelsens id",module,Magento_Shipping
Action,Åtgärd,module,Magento_Shipping
"Are you sure?","Är du Säker?",module,Magento_Shipping
"Shipping &amp; Handling Information","Information about frakt",module,Magento_Shipping
"Track Order","Spåra beställning",module,Magento_Shipping
"No shipping information available","Ingen leveransinformation tillgänglig",module,Magento_Shipping
"Shipping and Tracking Information","Frakt och spårningsinfo",module,Magento_Shipping
"Track this shipment","Spåra denna leverans",module,Magento_Shipping
"Items Shipped","Levererade Artiklar",module,Magento_Shipping
"Order Total","Totalsumma för Beställning",module,Magento_Shipping
"Shipment History",Frakthistorik,module,Magento_Shipping
"Qty Shipped","Levererat antal",module,Magento_Shipping
"Print All Shipments","Skriv ut alla Leveranser",module,Magento_Shipping
"Shipment #","Frakt #",module,Magento_Shipping
"Print Shipment","Skriv ut följesedel",module,Magento_Shipping
"Tracking Number(s):",Spårningsnummer:,module,Magento_Shipping
SKU,Artikelnummer,module,Magento_Shipping
"Order tracking","Order tracking",module,Magento_Shipping
"Tracking Number:",Spårningsnummer:,module,Magento_Shipping
Carrier:,Transportör,module,Magento_Shipping
Error:,Fel:,module,Magento_Shipping
"Tracking information is currently not available. Please ","Spårningsinformation är för närvarande inte tillgängligt. Vänligen",module,Magento_Shipping
"contact us","kontakta oss",module,Magento_Shipping
" for more information or ","för mer information eller",module,Magento_Shipping
"email us at ","email us at ",module,Magento_Shipping
Info:,Info:,module,Magento_Shipping
Track:,Spåra:,module,Magento_Shipping
". ':'",". ':'",module,Magento_Shipping
"Delivered on:","Levererades Den:",module,Magento_Shipping
N/A,"Inte tillgängligt",module,Magento_Shipping
"There is no tracking available for this shipment.","Det finns inget spårningsnummer tillgängligt för denna försändelse.",module,Magento_Shipping
"There is no tracking available.","Det finns ingen paketspårning tillgängligt.",module,Magento_Shipping
"Close Window","Stäng fönstret",module,Magento_Shipping
"Track history","Spåra historik",module,Magento_Shipping
Location,Plats,module,Magento_Shipping
Date,Datum,module,Magento_Shipping
"Local Time","Lokal tre gånger dagligen",module,Magento_Shipping
Description,Beskrivning,module,Magento_Shipping
"Save & Generate","Spara & Generera",module,Magento_Sitemap
"Edit Sitemap","Ändra i sidkartan",module,Magento_Sitemap
"New Sitemap","Ny sidkarta",module,Magento_Sitemap
"Sitemap Information","Information om Webbkarta",module,Magento_Sitemap
Sitemap,Webbkarta,module,Magento_Sitemap
Filename,filnamn,module,Magento_Sitemap
"example: sitemap.xml","Applicability: sitemap.xml",module,Magento_Sitemap
Path,Sökväg,module,Magento_Sitemap
"example: ""/sitemap/"" or ""/"" for base path (path must be writeable)","example: ""/sitemap/"" or ""/"" for base path (path must be writeable)",module,Magento_Sitemap
"Store View",Butiksvy,module,Magento_Sitemap
Generate,Generera,module,Magento_Sitemap
"XML Sitemap","XML Sitemap",module,Magento_Sitemap
"Add Sitemap","Lägg till Sidkarta",module,Magento_Sitemap
Catalog,Katalog,module,Magento_Sitemap
"You deleted the sitemap.","You deleted the sitemap.",module,Magento_Sitemap
"We can't find a sitemap to delete.","We can't find a sitemap to delete.",module,Magento_Sitemap
"This sitemap no longer exists.","This sitemap no longer exists.",module,Magento_Sitemap
"Site Map",Webbkarta,module,Magento_Sitemap
"New Site Map","New Site Map",module,Magento_Sitemap
"The sitemap ""%1"" has been generated.","The sitemap ""%1"" has been generated.",module,Magento_Sitemap
"We can't generate the sitemap right now.","We can't generate the sitemap right now.",module,Magento_Sitemap
"We can't find a sitemap to generate.","We can't find a sitemap to generate.",module,Magento_Sitemap
"You saved the sitemap.","You saved the sitemap.",module,Magento_Sitemap
"The priority must be between 0 and 1.","The priority must be between 0 and 1.",module,Magento_Sitemap
Always,Alltid,module,Magento_Sitemap
Hourly,Timvis,module,Magento_Sitemap
Daily,Dagligen,module,Magento_Sitemap
Weekly,Veckovis,module,Magento_Sitemap
Monthly,Månadsvis,module,Magento_Sitemap
Yearly,Årligen,module,Magento_Sitemap
Never,Aldrig,module,Magento_Sitemap
"File handler unreachable","File handler unreachable",module,Magento_Sitemap
"Please define a correct path.","Please define a correct path.",module,Magento_Sitemap
"Please create the specified folder ""%1"" before saving the sitemap.","Please create the specified folder ""%1"" before saving the sitemap.",module,Magento_Sitemap
"Please make sure that ""%1"" is writable by the web-server.","Please make sure that ""%1"" is writable by the web-server.",module,Magento_Sitemap
"Please use only letters (a-z or A-Z), numbers (0-9) or underscores (_) in the filename. No spaces or other characters are allowed.","Please use only letters (a-z or A-Z), numbers (0-9) or underscores (_) in the filename. No spaces or other characters are allowed.",module,Magento_Sitemap
None,Ingen,module,Magento_Sitemap
"Base Only","Endast bas",module,Magento_Sitemap
All,Alla,module,Magento_Sitemap
"Invalid store parameter.","Invalid store parameter.",module,Magento_Store
"Current store is not active.","Current store is not active.",module,Magento_Store
"Requested store is inactive","Requested store is inactive",module,Magento_Store
"Requested store is not found","Requested store is not found",module,Magento_Store
"Environment emulation nesting is not allowed.","Environment emulation nesting is not allowed.",module,Magento_Store
"Only default scope allowed","Only default scope allowed",module,Magento_Store
"Invalid scope object","Invalid scope object",module,Magento_Store
"Store with the same code","Butik med samma kod",module,Magento_Store
"Website with the same code","Webbplats med samma kod",module,Magento_Store
"Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.",module,Magento_Store
"Name is required","Namn är obligatoriskt",module,Magento_Store
"The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.",module,Magento_Store
"Store is inactive","Butiken är inaktiv",module,Magento_Store
"Default store is inactive","Default store is inactive",module,Magento_Store
"All Store Views","Alla butiksvyer",module,Magento_Store
"-- Please Select --","-- Vänligen välj --",module,Magento_Store
Admin,Administratör,module,Magento_Store
"More than one default website is defined","More than one default website is defined",module,Magento_Store
